"ID","pres","route","lat","long","off","doy","sun","Agriculture","Water","Grassland","Shrubland","Wetland","Taiga","Wet","Deciduous","Coniferous","Mixedwood","Tree","Temperature","Precipitation","Elevation","Height","doy.st","sun.st","Agriculture.st","Water.st","Grassland.st","Shrubland.st","Wetland.st","Taiga.st","Wet.st","Deciduous.st","Coniferous.st","Mixedwood.st","Tree.st","Temperature.st","Precipitation.st","Elevation.st","Height.st"
"cns-185",0,671,50.702711,-104.269867,0.0509931704303671,198,1.11705254124271,0.980718076229095,0,0.0192819442600012,0,0,0,0,0,0,0,0,259.364166259766,0.000009818683793128,628.377624511719,0,1.24930293863835,0.798243906614483,0.699811909238292,-0.355336905936286,-0.503794868869783,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.31840473844991,-0.823760860920593,-0.889427900172292,-1.24438258417143
"cns-186",0,671,50.717297,-104.269915,0.0484688658164058,198,1.28265347341696,0.963718831539154,0,0.0362811796367168,0,0,0,0,0,0,0,0,259.346069335938,0.0000098224800240132,610.309631347656,6.14459323883057,1.24930293863835,1.03706950343921,0.63983683301852,-0.355336905936286,-0.42819371234155,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.33025344944509,-0.822190481584947,-0.969534194572848,0.413811886429856
"cns-187",0,671,50.731909,-104.269953,0.0457669776848646,198,1.41491902311643,0.963718831539154,0,0.0362811796367168,0,0,0,0,0,0,0,0,259.324920654297,0.00000982690926321084,601.634948730469,2.90705752372742,1.24930293863835,1.22781963045593,0.63983683301852,-0.355336905936286,-0.42819371234155,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.34410025672951,-0.820358246950401,-1.00799428658495,-0.459877162217399
"cns-188",0,689,52.056707,-106.218991,0.0294095355754413,198,-0.331745673881638,0.938797175884247,0.0444456785917282,0.0167571157217026,0,0,0,0,0,0,0,0,258.529144287109,0.00000971814733929932,521.237670898438,5.65968608856201,1.24930293863835,-1.29117729327094,0.551910679551808,0.571029792461209,-0.515023606710093,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.86512384511125,-0.865349577293776,-1.36444383516159,0.282953695484189
"cns-189",0,689,52.085519,-106.219114,0.0400500486595336,198,0.0326521793338976,0.992885112762451,0.00711489235982299,0,0,0,0,0,0,0,0,0,258.490020751953,0.00000972866291704122,527.924682617188,3.35578465461731,1.24930293863835,-0.765651659850739,0.74273846019785,-0.207043538534547,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.89073943953929,-0.860999619009459,-1.33479628523515,-0.338782596909442
"cns-190",0,689,52.085761,-106.242262,0.0455035564092216,198,0.247757806976637,0.999949336051941,0.0000506338801642414,0,0,0,0,0,0,0,0,0,258.503967285156,0.00000972135603660718,531.825744628906,4.03353500366211,1.24930293863835,-0.455431607175685,0.767661763435631,-0.354281560582564,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.88160813949747,-0.864022241813144,-1.31750052808337,-0.155883284041652
"cns-191",0,689,52.085723,-106.266503,0.0482434294707758,198,0.379479276670349,0.991408050060272,0,0.00859196204692125,0,0,0,0,0,0,0,0,258.517944335938,0.00000971404915617313,537.442993164062,2.26704168319702,1.24930293863835,-0.265466138979353,0.737527231713271,-0.355336905936286,-0.551336714174311,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.87245685849276,-0.867044864616829,-1.29259588257059,-0.632593351331118
"cns-192",0,689,52.085482,-106.289962,0.0508372448407812,198,0.544602114227082,0.961367666721344,0,0.0386323295533657,0,0,0,0,0,0,0,0,258.529602050781,0.00000970796008914476,542.424255371094,2.30640292167664,1.24930293863835,-0.0273300384688602,0.631541682750059,-0.355336905936286,-0.417737380104785,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.86482413066787,-0.869563716953233,-1.27051094744694,-0.621971234379511
"cns-193",0,689,52.099939,-106.289796,0.0523487532633536,198,0.710144146283469,0.998142957687378,0,0.0018570477841422,0,0,0,0,0,0,0,0,258.508483886719,0.00000971353892964544,549.768310546875,4.64626407623291,1.24930293863835,0.211410614052609,0.761288675567761,-0.355336905936286,-0.581289079448458,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.8786509569894,-0.867255929017235,-1.23795032819814,0.00946923330527815
"cns-194",0,689,52.114659,-106.289544,0.0526729651063289,198,0.875670292907291,0.972062289714813,0.026801336556673,0.00113638862967491,0,0,0,0,0,0,0,0,258.490356445312,0.00000971832105278736,556.046752929688,6.40415859222412,1.24930293863835,0.450128356993417,0.669273407945742,0.203274559684716,-0.58449408628159,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.89051964894747,-0.86527771757813,-1.21011421218195,0.483858806873166
"cns-195",0,689,52.128711,-106.289536,0.0519314461790953,198,1.0245651380221,0.881719887256622,0.0554239973425865,0.0628561303019524,0,0,0,0,0,0,0,0,258.46923828125,0.00000972390080278274,562.348083496094,7.30501317977905,1.24930293863835,0.664860845402672,0.350536159783569,0.799847288726878,-0.310006219760299,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.904346475269,-0.862969553413254,-1.18217661906443,0.72696555744852
"cns-196",0,689,52.143578,-106.289517,0.0497541143148126,198,1.20672896272606,0.788954436779022,0.0929622426629066,0.118083328008652,0,0,0,0,0,0,0,0,258.448120117188,0.00000972947964328341,567.066101074219,7.94873666763306,1.24930293863835,0.927573039009287,0.0232501500558765,1.58224462144512,-0.0643928185741028,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.91817330159053,-0.860661765477257,-1.16125880590895,0.900682301041923
"cns-197",0,689,52.158352,-106.289522,0.0466986021670784,198,1.37223086833954,0.714519023895264,0.10249450802803,0.182986497879028,0,0,0,0,0,0,0,0,258.430023193359,0.00000973426176642533,570.21875,7.9535493850708,1.24930293863835,1.1662558221604,-0.239365609795806,1.7809225013725,0.224252793761481,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.93002201258571,-0.858683554038151,-1.14728121466808,0.901981072357395
"cns-198",0,689,52.172949,-106.289463,0.0428119808976476,198,1.5377500295639,0.678042352199554,0.159590348601341,0.150905430316925,0.0114618660882115,0,0,0,0,0,0,0,258.408874511719,0.00000973984151642071,572.301330566406,8.6265115737915,1.24930293863835,1.40496349092968,-0.368059043245132,2.97095237604228,0.0815777994686516,0.320297081776865,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.94386881987013,-0.856375389873276,-1.13804788086888,1.08358824095051
"cns-199",0,689,52.071084,-106.219023,0.03482749280811,198,-0.149542047116491,0.995199024677277,0.00429426552727818,0.000506672949995846,0,0,0,0,0,0,0,0,258.511077880859,0.00000972300040302798,523.920532226562,4.65906286239624,1.24930293863835,-1.02840769810931,0.750902178409378,-0.265832938293249,-0.587294637754211,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,-1.87695257514354,-0.863342020002207,-1.35254909525134,0.0129231440234564
"cns-200",0,404,50.42635,-113.82728,0.0299689957408071,180,-0.312915989292993,0.975849270820618,0.0241507180035114,0,0,0,0,0,0,0,0,0,262.903076171875,0.0000162944907060592,1040.283203125,0,-0.521424473996504,-1.26402158465951,0.682634265125347,0.148028586721656,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.998647661439338,1.85507340001648,0.936797582979683,-1.24438258417143
"cns-201",0,404,50.42637,-113.80523,0.03447583393136,180,-0.161447817352084,0.977019965648651,0.0229800716042519,0,0,0,0,0,0,0,0,0,262.906616210938,0.0000162013529916294,1039.18542480469,5.61118173599243,-0.521424473996504,-1.04557790750875,0.686764596373708,0.12362918785468,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.00096545313485,1.81654530556363,0.931930470593985,0.269864196130074
"cns-202",0,404,50.42642,-113.78213,0.0388651194019659,180,-0.00991212427616261,0.980108797550201,0.0130308717489243,0.00686031254008412,0,0,0,0,0,0,0,0,262.910858154297,0.0000160895888257073,1029.30322265625,0,-0.521424473996504,-0.827036853035551,0.697662311660738,-0.0837387208758662,-0.559037925582781,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.0037428069769,1.77031204369487,0.888116717320983,-1.24438258417143
"cns-203",0,404,50.42638,-113.75943,0.0433607219063383,180,0.158270982768801,0.990525007247925,0.00040468800580129,0.00907029490917921,0,0,0,0,0,0,0,0,262.914398193359,0.0000159964511112776,1033.35864257812,4.55985975265503,-0.521424473996504,-0.584487307036707,0.734411766235725,-0.346902126590045,-0.549209411575649,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.00606059867241,1.73178394924202,0.906096836044171,-0.0138480419030243
"cns-204",0,404,50.4408,-113.75897,0.0478169262954755,180,0.357113809188206,0.99092972278595,0,0.00907029490917921,0,0,0,0,0,0,0,0,262.902801513672,0.0000159493301907787,1037.70080566406,6.83444595336914,-0.521424473996504,-0.297721066832454,0.735839644102248,-0.355336905936286,-0.549209411575649,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.998467832773307,1.71229153108682,0.925348259892901,0.599977172286087
"cns-205",0,404,50.4553,-113.75898,0.0505511207955019,180,0.522584426866636,0.961911082267761,0,0.0380889140069485,0,0,0,0,0,0,0,0,262.889312744141,0.0000158943566930247,1043.33764648438,5.10213804244995,-0.521424473996504,-0.0590834063727659,0.633458908450955,-0.355336905936286,-0.420154126674506,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.989636247174874,1.68955075280129,0.950339769804426,0.132492460505268
"cns-206",0,404,50.4701,-113.75893,0.0522141958760928,180,0.688033321963417,0.943310678005219,0,0.056689340621233,0,0,0,0,0,0,0,0,262.875793457031,0.0000158393813762814,1042,1.01838564872742,-0.521424473996504,0.179522926313227,0.567834777278547,-0.355336905936286,-0.33743194930619,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.980784680613549,1.66680922205801,0.944409177396723,-0.969558623329252
"cns-207",0,404,50.4845,-113.75892,0.052699946994546,180,0.853511592017281,0.939702451229095,0,0.0602975599467754,0,0,0,0,0,0,0,0,262.864196777344,0.0000157922604557825,1036,0.36431011557579,-0.521424473996504,0.418171622840806,0.555104583680931,-0.355336905936286,-0.321385018489986,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.973191914714444,1.6473168039028,0.917807564143995,-1.1460689943614
"cns-208",0,404,50.4992,-113.7589,0.0519767420208692,180,1.01896477672789,0.926472783088684,0,0.0735272318124771,0,0,0,0,0,0,0,0,262.850708007812,0.0000157372869580286,1011.58203125,5.02459287643433,-0.521424473996504,0.656784141902498,0.508428959583764,-0.355336905936286,-0.262548343111866,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.964360329116011,1.62457602561727,0.809548003959876,0.111565938519016
"cns-209",0,404,50.51352,-113.75893,0.0500910917041957,180,1.18444507857164,0.965897023677826,0,0.0341029688715935,0,0,0,0,0,0,0,0,262.839630126953,0.000015697063645348,1027.6376953125,0,-0.521424473996504,0.895435768627545,0.647521717960229,-0.355336905936286,-0.437880927640136,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.957107239586077,1.60793692727077,0.880732431610936,-1.24438258417143
"cns-210",0,404,50.5283,-113.75893,0.0468183733428237,180,1.36655501352416,0.953112900257111,0.00149462732952088,0.0453924797475338,0,0,0,0,0,0,0,0,262.828765869141,0.0000156581900228048,1017.98828125,1.42499101161957,-0.521424473996504,1.15807024375829,0.602418021263983,-0.324184878822438,-0.387672782394485,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.949994016796389,1.59185615257882,0.837950768109925,-0.859831138000554
"cns-211",0,404,50.54267,-113.75893,0.0412169146449772,180,1.5986979218324,0.895321786403656,0.061746034771204,0.0429321862757206,0,0,0,0,0,0,0,0,262.819488525391,0.0000156248679559212,1016.70495605469,0.188153997063637,-0.521424473996504,1.49286104413256,0.398525052993613,0.931615440895079,-0.39861451169854,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,0.943919804077105,1.57807187895654,0.832261014689394,-1.19360690131894
"cns-212",0,518,53.716246,-112.815973,0.0284600814945829,194,-0.363807390530905,0.34420108795166,0,0,0.0204081628471613,0,0,0,0.626320421695709,0,0.00907029490917921,0.63539069890976,260.040130615234,0.0000111075232780422,732,15.6809062957764,0.855807958052825,-1.33741591350968,-1.54588521339373,-0.355336905936286,-0.589547977987015,0.756982857328835,-0.197037260446511,NA,-0.197037260446511,3.43927204740252,-0.103430984755887,0.73770531976281,3.33469337710834,-0.875826410383656,-0.290609175662282,-0.430007507327581,2.9873038925435
"cns-213",0,518,53.716193,-112.83988,0.0348514897307784,194,-0.148728624979654,0.277435302734375,0,0,0.0189755260944366,0,0,0,0.694518864154816,0,0.00907029490917921,0.703589200973511,260.052703857422,0.0000111224835563917,731.656555175781,13.4957485198975,0.855807958052825,-1.02723460068317,-1.781441741364,-0.355336905936286,-0.589547977987015,0.687053130168604,-0.197037260446511,NA,-0.197037260446511,3.85180431713514,-0.103430984755887,0.73770531976281,3.73092350605769,-0.867594253671995,-0.284420586852496,-0.431530205058834,2.39761204468354
"cns-214",0,518,53.716234,-112.864628,0.0391327576228925,194,-0.000381060904928177,0.347463935613632,0.0130025558173656,0,0.00903682969510555,0,0,0,0.607820928096771,0,0.0226757377386093,0.630496680736542,260.065277099609,0.0000111374438347411,731.671752929688,2.61907410621643,0.855807958052825,-0.813291387547385,-1.53437355268236,-0.0843289005482468,-0.589547977987015,0.201926438973646,-0.197037260446511,NA,-0.197037260446511,3.32736864010917,-0.103430984755887,2.08028999719817,3.30625935886492,-0.859362096960333,-0.278231998042711,-0.431462824263547,-0.537593048685494
"cns-215",0,518,53.70859,-112.876927,0.0431399055078984,194,0.14949118402269,0.322598427534103,0.0422028563916683,0,0,0,0,0,0.614519715309143,0,0.0206790063530207,0.635198712348938,260.080200195312,0.0000111447516246699,724.482727050781,15.0964612960815,0.855807958052825,-0.597149317135385,-1.62210161175286,0.524283385107474,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,3.36788959327951,-0.103430984755887,1.88325260585014,3.33357794410836,-0.849591406105959,-0.275208999010148,-0.4633361052793,2.82958418202789
"cns-216",0,518,53.693576,-112.876827,0.0466722622187545,194,0.300855311420229,0.242015913128853,0.142719611525536,0,0,0,0,0,0.60813444852829,0,0.0071300333365798,0.615264475345612,260.093139648438,0.0000111444942376693,719.657409667969,7.58267021179199,0.855807958052825,-0.378855690469486,-1.9064049753191,2.61932113764884,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,3.3292651246997,-0.103430984755887,0.546240367813303,3.21776095312883,-0.841119477839589,-0.275315471782546,-0.484729643085841,0.801894741092098
"cns-217",0,518,53.684172,-112.866969,0.0495129607192576,194,0.452361653182241,0.155931532382965,0.221797585487366,0,0,0,0,0,0.613200545310974,0.00907029490917921,0,0.622270882129669,260.09765625,0.0000111367735371459,719,12.731803894043,0.855807958052825,-0.160356965740271,-2.21011948680098,4.26751740725461,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,3.35990993606323,0.347077647664015,-0.157351101226468,3.25846785107395,-0.838162295331517,-0.278509278725598,-0.487644336041826,2.19145214032532
"cns-218",0,518,53.671766,-112.872086,0.0515028852143623,194,0.603140797747507,0.228434011340141,0.224489793181419,0,0.00603557424619794,0,0,0,0.536050379276276,0.0049902037717402,0,0.541040599346161,260.112640380859,0.0000111415602077614,719,15.890118598938,0.855807958052825,0.0570930130535088,-1.95432331580098,4.32363020903789,-0.589547977987015,0.0554294471289835,-0.197037260446511,NA,-0.197037260446511,2.89322870469015,0.144425330745849,-0.157351101226468,2.78652368151118,-0.828351642551357,-0.276529186142104,-0.487644336041826,3.04376241970719
"cns-219",0,518,53.661104,-112.859749,0.0525558952924747,194,0.754924591779709,0.14103689789772,0.203398630023003,0,0.00907029490917921,0,0,0,0.628826081752777,0.00859779678285122,0.00907029490917921,0.646494209766388,260.1171875,0.0000111338185888599,720.506286621094,0,0.855807958052825,0.275991872631898,-2.2626692826779,3.88403401432344,-0.589547977987015,0.203559939779122,-0.197037260446511,NA,-0.197037260446511,3.45442878109392,0.323609338546792,0.73770531976281,3.39920425939135,-0.825374479080392,-0.279731646349344,-0.480966060351477,-1.24438258417143
"cns-220",0,518,53.657957,-112.838593,0.0525988653455555,194,0.906617809931436,0.0755337700247765,0.174017354846001,0,0.00907029490917921,0,0,0,0.721097648143768,0.00907029490917921,0.011210666038096,0.741378605365753,260.111114501953,0.000011121180250484,726.324340820312,15.3623476028442,0.855807958052825,0.494760105900227,-2.49377102622406,3.27164973439272,-0.589547977987015,0.203559939779122,-0.197037260446511,NA,-0.197037260446511,4.01257933911999,0.347077647664015,0.948917076538021,3.95047819013654,-0.829350690695976,-0.284959722834284,-0.455171122402972,2.90133688990387
"cns-221",0,518,53.666754,-112.822188,0.051478394910842,194,1.07358395139376,0.0432570725679398,0.168064057826996,0,0.00853413715958595,0,0,0,0.748156845569611,0.00907029490917921,0.0229175984859467,0.780144691467285,260.094116210938,0.0000111113449747791,730.060607910156,14.4615135192871,0.855807958052825,0.735554574027388,-2.60764652042421,3.14756711761608,-0.589547977987015,0.177389059356996,-0.197037260446511,NA,-0.197037260446511,4.17626038121885,0.347077647664015,2.10415680826188,4.17570734957633,-0.840480087027033,-0.289028261918059,-0.438606000380818,2.65823567258587
"cns-222",0,518,53.675005,-112.827701,0.0497684523792438,194,1.20580541551113,0.0130017241463065,0.212093085050583,0,0,0,0,0,0.747694313526154,0.00907029490917921,0.0181405898183584,0.774905204772949,260.087554931641,0.0000111140525405062,727.465454101562,14.2758026123047,0.855807958052825,0.926241121900454,-2.71439048821455,4.06524968823068,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,4.17346252562522,0.347077647664015,1.63276174075209,4.14526617527334,-0.844775994048895,-0.287908228549056,-0.450111880038745,2.60811928780347
"cns-223",0,518,53.686029,-112.821453,0.0470544637259904,194,1.35522622870074,0,0.156752288341522,0,0,0,0,0,0.821634769439697,0.00907029490917921,0.0125426547601819,0.843247711658478,260.072570800781,0.0000111092995211948,730.861389160156,15.8230009078979,0.855807958052825,1.14173214854815,-2.76026190255595,2.91179961707797,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,4.62072822559144,0.347077647664015,1.08035768241973,4.54233296554773,-0.854586646829054,-0.289874400664074,-0.435055654862062,3.02564988079106
"cns-224",0,400,49.6113448,-112.149505,0.0352532240332459,170,1.80941891259617,0.817839443683624,0.128858521580696,0.0533020570874214,0,0,0,0,0,0,0,0,263.762268066406,0.0000134520214487566,907.77734375,0,-1.50516192546031,1.79675768119799,0.125159412632538,2.33041898708563,-0.352496306435803,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.56119169071145,0.679234754037465,0.34931931217732,-1.24438258417143
"cns-225",0,400,49.6260755,-112.1495372,0.0395921920354231,170,1.65823862996366,0.996259808540344,0.0037402156740427,0,0,0,0,0,0,0,0,0,263.749114990234,0.000013424874850898,895.879943847656,1.35257136821747,-1.50516192546031,1.57872919093655,0.754644732516964,-0.277380817627122,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.55257989570483,0.668005074494971,0.296570973691454,-0.879374474326448
"cns-226",1,400,49.640243,-112.1495211,0.0435840239502296,170,1.50710573613644,0.997234344482422,0,0,0,0.00276564923115075,0,0.00276564923115075,0,0,0,0,263.737854003906,0.0000134016063384479,886.876159667969,8.32108879089355,-1.50516192546031,1.36076904364611,0.758082995126337,-0.355336905936286,-0.589547977987015,-0.239178421536425,0.385222546590545,NA,0.385222546590545,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.54520692039754,0.65837963488712,0.25665177626494,1.00116612607453
"cns-227",1,400,49.654684,-112.1495318,0.0473799350003972,170,1.33928161283334,0.996658504009247,0,0,0,0.00334149342961609,0,0.00334149342961609,0,0,0,0,263.724731445312,0.0000133744588310947,876.032836914062,7.65782260894775,-1.50516192546031,1.11873721518228,0.756051370963086,-0.355336905936286,-0.589547977987015,-0.239178421536425,0.506456623604112,NA,0.506456623604112,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.53661510635382,0.647149579115749,0.208576796552619,0.822175544812123
"cns-228",0,400,49.6693503,-112.1495157,0.050279000498025,170,1.17144031405449,1,0,0,0,0,0,0,0,0,0,0,263.711578369141,0.0000133473122332362,863.306701660156,0.49346336722374,-1.50516192546031,0.87668061666919,0.76784051103306,-0.355336905936286,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.5280033113472,0.635919899573255,0.152154175181565,-1.11121539227275
"cns-229",0,400,49.6840327,-112.1495103,0.0519663630087599,170,1.02026275204287,1,0,0,0,0,0,0,0,0,0,0,263.700317382812,0.000013324043720786,854.867614746094,0.628731608390808,-1.50516192546031,0.658656050020369,0.76784051103306,-0.355336905936286,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.52063033603991,0.626294459965404,0.114738620799223,-1.07471158464335
"cns-230",0,400,49.6985166,-112.1495372,0.0526986338480563,170,0.819098052382468,1,0,0,0,0,0,0,0,0,0,0,263.687164306641,0.0000132968971229275,844.510986328125,7.49195289611816,-1.50516192546031,0.368541261258738,0.76784051103306,-0.355336905936286,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.5120185410333,0.61506478042291,0.0688214501697192,0.777413551631498
"cns-231",0,400,49.7131508,-112.1495318,0.0519436506255911,170,0.651255854103301,1,0,0,0,0,0,0,0,0,0,0,263.674041748047,0.000013269750525069,835.852294921875,0.387362480163574,-1.50516192546031,0.126483365508388,0.76784051103306,-0.355336905936286,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.50342672698957,0.603835100880417,0.0304322568257548,-1.13984802870786
"cns-232",0,400,49.7276025,-112.1495533,0.0504722156471941,170,0.516758952604398,1,0,0,0,0,0,0,0,0,0,0,263.662780761719,0.0000132464811031241,831.001770019531,8.07682323455811,-1.50516192546031,-0.0674847622661138,0.76784051103306,-0.355336905936286,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.49605375168229,0.594209285043688,0.00892695890494199,0.93524804506729
"cns-233",0,400,49.7420596,-112.1495425,0.0488960949389871,170,0.415596200625103,0.984063804149628,0.0159361753612757,0,0,0,0,0,0,0,0,0,263.649627685547,0.0000132193345052656,829.759460449219,0,-1.50516192546031,-0.21337919837028,0.711615979989934,-0.0231844307740341,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.48744195667567,0.582979605501195,0.00341905245000592,-1.24438258417143
"cns-234",0,400,49.7567313,-112.149564,0.0443310399214623,170,0.197746432622274,0.934062361717224,0.00848677661269903,0,0,0,0,0,0,0,0,0,263.636474609375,0.0000131921879074071,824.798278808594,5.79888343811035,-1.50516192546031,-0.527556782869971,0.535205770261239,-0.178449805101105,-0.589547977987015,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.47883016166905,0.571749925958701,-0.0185768534300679,0.320517821598311
"cns-235",1,400,49.7568332,-112.1271622,0.0400476587469812,170,0.0325653178162035,0.929681241512299,0.0279384180903435,0.0033688263501972,0,0,0,0,0,0,0,0,263.636993408203,0.0000131667684399872,820.272338867188,3.93318629264832,-1.50516192546031,-0.765776929398029,0.519748729492018,0.226974377069236,-0.574565705986326,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.47916983803822,0.561234705055018,-0.0386430707511289,-0.182963624638242
"cns-236",0,398,49.261279,-110.690791,0.0369464650414953,173,-0.0770849751101608,0.128884121775627,0,0.871115863323212,0,0,0,0,0,0,0,0,263.860443115234,0.0000118039433800732,915.089477539062,0,-1.21004069002117,-0.92391188858165,-2.30554552144606,-0.355336905936286,3.28458902158247,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.62547044833624,-0.0025224469488969,0.381738404695462,-1.24438258417143
"cns-237",0,398,49.261215,-110.666795,0.0420695934672573,173,0.107853296730255,0.173402920365334,0,0.826597094535828,0,0,0,0,0,0,0,0,263.859436035156,0.0000117806612252025,929.197509765625,4.35500478744507,-1.21004069002117,-0.65719845546193,-2.14847864069163,-0.355336905936286,3.0865995042334,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.62481107656079,-0.0121535299899143,0.444287807536803,-0.0691306875368671
"cns-238",0,398,49.261242,-110.645151,0.0493544150839576,173,0.442627607319089,0.261925488710403,0.00651327893137932,0.731561243534088,0,0,0,0,0,0,0,0,263.858276367188,0.0000117527224574587,946.673889160156,2.06849455833435,-1.21004069002117,-0.174395167592543,-1.83616195365629,-0.219582769863162,2.66394400896227,-0.239178421536425,-0.197037260446511,NA,-0.197037260446511,-0.349339185133305,-0.103430984755887,-0.157351101226468,-0.356897067603903,1.62405179997088,-0.0237109048849107,0.521771121822015,-0.6861737482434
