"region","BCR","route","origin","stop","year","month","day","datetime","doy","sun","temp","wind","sky","lat","long","coni","coni.pres","coni.range","copo","copo.pres","copo.range","ewpw","ewpw.pres","ewpw.range","type","bbsroute"
43,6,561,"BBS",12,2017,7,6,"2017-07-06 06:10:00",187,1.47337545461125,1,1,1,60.032367,-113.073739,0,0,1,0,0,0,0,0,0,"WR",9
79,11,721,"BBS",1,2017,7,12,"2017-07-13 02:50:00",194,-0.284053862426017,1,1,0,49.3098754,-107.7920366,2,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",2,2017,7,12,"2017-07-13 03:05:00",194,-0.0357507705026201,1,1,0,49.31638245,-107.8106511,3,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",3,2017,7,12,"2017-07-13 03:14:00",194,0.112555546230741,1,1,0,49.32831824,-107.8234936,1,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",5,2017,7,12,"2017-07-13 03:34:00",194,0.444391611880725,1,1,1,49.35051088,-107.8225602,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",4,2017,7,12,"2017-07-13 03:23:00",194,0.262378022472063,1,1,0,49.34052226,-107.8132904,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",6,2017,7,12,"2017-07-13 03:46:00",194,0.643339258829752,1,1,1,49.35924413,-107.8291369,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",7,2017,7,12,"2017-07-13 03:53:00",194,0.759594190716744,1,0,1,49.36959208,-107.8243894,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",8,2017,7,12,"2017-07-13 03:01:00",194,-0.106676263080704,1,2,1,49.37799812,-107.8095622,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",9,2017,7,12,"2017-07-13 04:10:00",194,1.04375130898423,1,1,1,49.38702109,-107.7936084,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",10,2017,7,12,"2017-07-13 04:19:00",194,1.19520784278711,1,0,1,49.38785792,-107.7708633,0,0,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",11,2017,7,12,"2017-07-13 04:28:00",194,1.34608702878157,1,1,1,49.39209043,-107.7531929,1,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",12,2017,7,12,"2017-07-13 04:36:00",194,1.47822137137254,1,1,1,49.40744337,-107.754947,1,1,1,0,0,1,0,0,0,"WR",403
4,6,493,"BBS",1,2017,7,5,"2017-07-06 03:33:00",187,-0.416431643565495,1,1,1,54.6733434,-112.3749305,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",2,2017,7,5,"2017-07-06 03:48:00",187,-0.164965075585577,1,2,1,54.65898996,-112.3749267,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",3,2017,7,5,"2017-07-06 04:00:00",187,0.0365018415451033,1,2,1,54.64460937,-112.3749376,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",4,2017,7,5,"2017-07-06 04:10:00",187,0.204699191649755,1,2,1,54.63027662,-112.3738967,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",5,2017,7,5,"2017-07-06 04:20:00",187,0.372507563829423,1,1,1,54.61701997,-112.3770277,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",6,2017,7,5,"2017-07-06 04:32:00",187,0.570854001243909,1,1,1,54.61700474,-112.4018668,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",7,2017,7,5,"2017-07-06 04:44:00",187,0.769367752141424,1,1,1,54.61625476,-112.4253176,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",9,2017,7,5,"2017-07-06 05:05:00",187,1.12322160859903,1,1,1,54.58993797,-112.4076543,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",10,2017,7,5,"2017-07-06 05:15:00",187,1.29166546205679,1,1,1,54.57684853,-112.4009378,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",8,2017,7,5,"2017-07-06 04:56:00",187,0.971155287822089,1,1,1,54.6026095,-112.4193301,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",11,2017,7,5,"2017-07-06 05:25:00",187,1.45871230728097,1,1,1,54.56524076,-112.4129132,0,0,1,0,0,0,0,0,0,"WR",338
4,6,493,"BBS",12,2017,7,5,"2017-07-06 05:36:00",187,1.64120626012484,1,1,1,54.55894901,-112.4350879,0,0,1,0,0,0,0,0,0,"WR",338
79,11,710,"BBS",12,2017,7,10,"2017-07-11 04:55:00",192,1.63317776170042,1,2,3,50.86341,-108.16278,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",10,2017,7,10,"2017-07-11 04:36:00",192,1.31957784142759,1,2,3,50.86337,-108.1168,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",8,2017,7,10,"2017-07-11 04:05:00",192,0.805995921293896,1,3,3,50.86339,-108.07048,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",9,2017,7,10,"2017-07-11 04:26:00",192,1.15446831597222,1,2,3,50.86337,-108.09343,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",7,2017,7,10,"2017-07-11 04:05:00",192,0.807528081271382,1,3,3,50.86342,-108.04745,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",11,2017,7,10,"2017-07-11 04:45:00",192,1.46804802848233,1,2,3,50.86343,-108.13969,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",6,2017,7,10,"2017-07-11 03:53:00",192,0.607716859115495,1,3,3,50.87076,-108.03607,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",5,2017,7,10,"2017-07-11 03:41:00",192,0.406588769555093,1,3,3,50.88524,-108.03613,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",4,2017,7,10,"2017-07-11 03:30:00",192,0.222125794092815,1,3,2,50.89978,-108.03613,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",3,2017,7,10,"2017-07-11 03:17:00",192,0.00433714290459974,1,2,1,50.91427,-108.03606,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",2,2017,7,10,"2017-07-11 03:06:00",192,-0.180298165281613,1,3,1,50.92155,-108.0471,0,0,1,0,0,1,0,0,0,"WR",217
79,11,710,"BBS",1,2017,7,10,"2017-07-11 02:55:00",192,-0.365184415578842,1,2,1,50.92153,-108.07043,0,0,1,0,0,1,0,0,0,"WR",217
4,11,508,"BBS",12,2017,7,14,"2017-07-15 05:43:00",196,1.96891376919217,1,3,0,53.2796101,-113.1230157,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",11,2017,7,14,"2017-07-15 05:34:00",196,1.82022087017695,1,3,0,53.26433467,-113.1229732,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",10,2017,7,14,"2017-07-15 05:24:00",196,1.65472885429859,1,3,0,53.2505929,-113.1229378,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",9,2017,7,14,"2017-07-15 05:14:00",196,1.48921308027374,1,2,0,53.2370532,-113.122986,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",8,2017,7,14,"2017-07-15 05:06:00",196,1.35717595497767,1,2,0,53.2216358,-113.1232382,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",7,2017,7,14,"2017-07-15 04:56:00",196,1.19176771104336,1,2,0,53.2070392,-113.1229914,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",6,2017,7,14,"2017-07-15 04:47:00",196,1.04301989760664,1,2,0,53.1923139,-113.122986,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",5,2017,7,14,"2017-07-15 04:38:00",196,0.894244228071635,1,2,0,53.1778783,-113.1230129,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",4,2017,7,14,"2017-07-15 04:29:00",196,0.745463051001231,1,2,0,53.1635499,-113.12297,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",3,2017,7,14,"2017-07-15 04:20:00",196,0.596545653144517,1,2,0,53.1507826,-113.12297,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",2,2017,7,14,"2017-07-15 04:10:00",196,0.431276763478916,1,2,0,53.1342924,-113.1229592,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",1,2017,7,14,"2017-07-15 04:01:00",196,0.282508469290203,1,1,0,53.119787,-113.1229,0,0,1,0,0,0,0,0,0,"WR",429
4,11,457,"BBS",1,2017,7,3,"2017-07-04 03:33:00",185,-0.385697761774065,1,2,1,53.93434426,-112.7033528,0,0,1,0,0,0,0,0,0,"WR",228
4,11,457,"BBS",3,2017,7,3,"2017-07-04 04:06:00",185,0.16185084813171,1,1,1,53.93430626,-112.7401947,0,0,1,0,0,0,0,0,0,"WR",228
4,11,457,"BBS",2,2017,7,3,"2017-07-04 03:54:00",185,-0.0367964795562941,1,1,1,53.9342729,-112.7199459,0,0,1,0,0,0,0,0,0,"WR",228
4,11,442,"BBS",1,2017,6,7,"2017-06-08 03:18:00",159,-0.304676488174334,1,3,0,50.4846418,-113.3902139,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",2,2017,6,7,"2017-06-08 03:29:00",159,-0.122996943063207,1,2,0,50.484691,-113.414948,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",3,2017,6,7,"2017-06-08 03:40:00",159,0.0588155861695618,1,1,0,50.484573,-113.437892,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",4,2017,6,7,"2017-06-08 03:50:00",159,0.226664978464445,1,3,0,50.469993,-113.43791,1,1,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",5,2017,6,7,"2017-06-08 04:02:00",159,0.427825853029887,1,3,0,50.455674,-113.437924,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",6,2017,6,7,"2017-06-08 04:13:00",159,0.609627083076372,1,3,0,50.45558,-113.461008,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",7,2017,6,7,"2017-06-08 04:23:00",159,0.774764518141748,1,3,0,50.455583,-113.483931,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",8,2017,6,7,"2017-06-08 04:33:00",159,0.939887750016318,1,2,0,50.45572,-113.506904,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",9,2017,6,7,"2017-06-08 04:45:00",159,1.13837931878037,1,0,0,50.455645,-113.52961,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",10,2017,6,7,"2017-06-08 04:55:00",159,1.30350078682105,1,3,0,50.455534,-113.552911,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",11,2017,6,7,"2017-06-08 05:05:00",159,1.46862617380089,1,3,0,50.455614,-113.575921,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",12,2017,6,7,"2017-06-08 05:16:00",159,1.65044682178232,1,0,0,50.455663,-113.59854,0,0,1,0,0,0,0,0,0,"WR",209
4,11,472,"BBS",1,2017,7,14,"2017-07-15 03:06:00",196,-0.376806749569045,1,1,1,50.935787,-111.865684,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",2,2017,7,14,"2017-07-15 03:16:00",196,-0.208581637144089,1,1,1,50.935742,-111.842342,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",3,2017,7,14,"2017-07-15 03:26:00",196,-0.040384180876945,1,1,1,50.935698,-111.819414,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",4,2017,7,14,"2017-07-15 03:35:00",196,0.111470351417861,1,1,0,50.930563,-111.797338,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",5,2017,7,14,"2017-07-15 03:44:00",196,0.262783205244276,1,0,0,50.932065,-111.775947,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",6,2017,7,14,"2017-07-15 03:54:00",196,0.430599545571539,1,2,0,50.935758,-111.754547,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",7,2017,7,14,"2017-07-15 04:04:00",196,0.598825324045286,1,3,0,50.935754,-111.731149,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",8,2017,7,14,"2017-07-15 04:13:00",196,0.750081696973908,1,3,0,50.923438,-111.726105,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",9,2017,7,14,"2017-07-15 04:23:00",196,0.918152534166971,1,2,0,50.91656,-111.712739,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",10,2017,7,14,"2017-07-15 04:33:00",196,1.08625323500898,1,2,0,50.902929,-111.706487,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",11,2017,7,14,"2017-07-15 04:41:00",196,1.22122175527943,1,3,0,50.894395,-111.691499,0,0,1,0,0,0,0,0,0,"WR",307
4,11,472,"BBS",12,2017,7,14,"2017-07-15 04:50:00",196,1.37278060588572,1,2,0,50.892206,-111.670551,0,0,1,0,0,0,0,0,0,"WR",307
11,5,553,"BBS",1,2017,7,8,"2017-07-09 03:45:00",190,-0.389283220039474,1,1,1,49.184027,-122.534781,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",2,2017,7,8,"2017-07-09 03:54:00",190,-0.240157079696655,1,1,1,49.19515883,-122.5358197,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",3,2017,7,8,"2017-07-09 04:03:00",190,-0.0912116575241093,1,1,1,49.2080031,-122.5377044,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",4,2017,7,8,"2017-07-09 04:12:00",190,0.0573620359765172,1,1,1,49.210176,-122.5567492,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",5,2017,7,8,"2017-07-09 04:22:00",190,0.222529771592882,1,1,1,49.2203629,-122.5681788,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",6,2017,7,8,"2017-07-09 04:30:00",190,0.354605150156551,1,1,1,49.2276193,-122.5791716,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",7,2017,7,8,"2017-07-09 04:39:00",190,0.502770502103701,1,1,1,49.2327367,-122.6011412,1,1,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",8,2017,7,8,"2017-07-09 04:48:00",190,0.651440652343961,1,1,1,49.2350972,-122.6185316,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",9,2017,7,8,"2017-07-09 04:57:00",190,0.799856752554575,1,1,1,49.23833177,-122.6387837,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",10,2017,7,8,"2017-07-09 05:05:00",190,0.931766934129929,1,1,1,49.242268,-122.6558598,2,1,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",11,2017,7,8,"2017-07-09 05:14:00",190,1.08027497331301,1,1,1,49.2422932,-122.6782218,0,0,1,0,0,0,0,0,0,"WR",411
11,5,553,"BBS",12,2017,7,8,"2017-07-09 04:23:00",190,0.230276824103463,1,1,1,49.23187879,-122.689518,0,0,1,0,0,0,0,0,0,"WR",411
4,10,433,"BBS",1,2017,7,12,"2017-07-13 03:21:00",194,-0.357356903884146,1,0,3,50.69378333,-115.13665,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",2,2017,7,12,"2017-07-13 03:31:00",194,-0.191778305172921,1,0,3,50.69236667,-115.1545833,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",3,2017,7,12,"2017-07-13 03:43:00",194,0.00647849559783964,1,0,3,50.6973,-115.1751667,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",4,2017,7,12,"2017-07-13 03:52:00",194,0.154624229073523,1,0,3,50.7064,-115.1927,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",5,2017,7,12,"2017-07-13 04:00:00",194,0.286071578065556,1,0,2,50.71691667,-115.2091,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",6,2017,7,12,"2017-07-13 04:12:00",194,0.484331289066208,1,0,2,50.72848333,-115.2221167,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",7,2017,7,12,"2017-07-13 04:21:00",194,0.632549258536763,1,0,2,50.73931667,-115.2365833,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",8,2017,7,12,"2017-07-13 04:29:00",194,0.7640806625949,1,0,2,50.74946667,-115.2521167,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",9,2017,7,12,"2017-07-13 04:38:00",194,0.912378800974952,1,0,2,50.76066667,-115.26495,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",10,2017,7,12,"2017-07-13 04:46:00",194,1.04403043303225,1,0,1,50.77265,-115.2765833,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",11,2017,7,12,"2017-07-13 04:54:00",194,1.1755656608608,1,0,1,50.78308333,-115.2917167,0,0,1,0,0,0,0,0,0,"WR",196
4,10,433,"BBS",12,2017,7,12,"2017-07-13 05:03:00",194,1.32379560252031,1,0,1,50.79416667,-115.3056833,0,0,1,0,0,0,0,0,0,"WR",196
4,11,479,"BBS",1,2017,7,14,"2017-07-15 02:10:00",196,-1.49935518801212,1,3,0,51.3292247,-114.2596901,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",2,2017,7,14,"2017-07-15 02:20:00",196,-1.33398696243763,1,2,0,51.3286078,-114.2798872,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",3,2017,7,14,"2017-07-15 02:30:00",196,-1.16862821903494,1,2,0,51.3291121,-114.2989416,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",4,2017,7,14,"2017-07-15 02:38:00",196,-1.03646490441428,1,2,0,51.3247722,-114.3214775,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",5,2017,7,14,"2017-07-15 02:46:00",196,-0.904035771687827,1,3,0,51.3292569,-114.3299104,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",6,2017,7,14,"2017-07-15 02:55:00",196,-0.755381319125494,1,2,0,51.3365149,-114.3417872,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",7,2017,7,14,"2017-07-15 03:03:00",196,-0.623696675631734,1,2,0,51.3437945,-114.3581862,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",8,2017,7,14,"2017-07-15 03:11:00",196,-0.491874150103992,1,2,0,51.3438106,-114.3808455,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",9,2017,7,14,"2017-07-15 03:20:00",196,-0.343384965525733,1,2,0,51.3438642,-114.4034619,1,1,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",10,2017,7,14,"2017-07-15 03:28:00",196,-0.211863385505147,1,2,0,51.3520771,-114.4212342,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",11,2017,7,14,"2017-07-15 03:37:00",196,-0.0611198955774306,1,3,0,51.3402915,-114.4235946,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",12,2017,7,14,"2017-07-15 03:46:00",196,0.0893620570500708,1,2,0,51.3293213,-114.4289375,1,1,1,0,0,0,0,0,0,"WR",315
11,4,551,"BBS",1,2017,7,12,"2017-07-13 05:19:00",194,-0.274426039523547,1,0,3,59.96444444,-129.0694444,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",2,2017,7,12,"2017-07-13 05:27:00",194,-0.139991610712475,1,0,3,59.95172222,-129.0805833,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",3,2017,7,12,"2017-07-13 05:36:00",194,0.0105673278702625,1,0,3,59.94205556,-129.0931944,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",4,2017,7,12,"2017-07-13 05:44:00",194,0.145791828234991,1,0,3,59.92847222,-129.0942778,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",5,2017,7,12,"2017-07-13 05:53:00",194,0.297290440003078,1,0,3,59.91486111,-129.1012778,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",6,2017,7,12,"2017-07-13 06:01:00",194,0.431988792022068,1,0,3,59.90122222,-129.1103056,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",7,2017,7,12,"2017-07-13 06:10:00",194,0.583201456268629,1,1,3,59.88844444,-129.1197222,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",8,2017,7,12,"2017-07-13 06:18:00",194,0.714785267975596,1,0,3,59.8876996,-129.1476029,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",9,2017,7,12,"2017-07-13 06:27:00",194,0.866797387997309,1,0,3,59.87291667,-129.1493056,0,0,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",10,2017,7,12,"2017-07-13 06:35:00",194,1.00190193388197,1,0,3,59.86163889,-129.1470278,1,1,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",11,2017,7,12,"2017-07-13 06:45:00",194,1.17130271501011,1,1,3,59.85063889,-129.1296667,4,1,1,0,0,0,0,0,0,"WR",332
11,4,551,"BBS",12,2017,7,12,"2017-07-13 06:55:00",194,1.34005180491341,1,2,3,59.83694444,-129.1278611,1,1,1,0,0,0,0,0,0,"WR",332
93,4,746,"BBS",1,2017,7,3,"2017-07-04 06:30:00",185,-0.236755046248437,1,2,3,62.39856667,-136.5551167,0,0,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",2,2017,7,3,"2017-07-04 06:40:00",185,-0.0738158029980127,1,1,3,62.40813333,-136.57975,1,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",3,2017,7,3,"2017-07-04 06:50:00",185,0.0893150205744639,1,1,3,62.41721667,-136.60305,2,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",4,2017,7,3,"2017-07-03 07:00:00",184,0.23181002173159,1,1,3,62.42888333,-136.6202167,6,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",5,2017,7,3,"2017-07-03 07:10:00",184,0.394819904300903,1,1,3,62.44161667,-136.6326833,1,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",6,2017,7,3,"2017-07-03 07:20:00",184,0.557660963137945,1,1,3,62.45431667,-136.6477167,2,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",7,2017,7,3,"2017-07-03 07:28:00",184,0.687267967528769,1,1,3,62.46605,-136.6644167,1,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",8,2017,7,3,"2017-07-03 07:37:00",184,0.833467257287769,1,1,3,62.47801667,-136.6813833,3,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",9,2017,7,3,"2017-07-03 07:47:00",184,0.996258928643332,1,2,3,62.4902,-136.6986667,3,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",10,2017,7,3,"2017-07-03 07:57:00",184,1.15914222757021,1,2,3,62.50206667,-136.7155667,3,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",11,2017,7,3,"2017-07-03 08:07:00",184,1.32217149575551,1,1,3,62.51363333,-136.7312167,3,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",12,2017,7,3,"2017-07-03 08:16:00",184,1.46823550615046,1,1,3,62.52683333,-136.7457667,3,1,1,0,0,0,0,0,0,"WR",39
93,4,752,"BBS",1,2017,7,4,"2017-07-04 07:04:00",185,-0.136343871818649,1,0,1,63.87285,-138.1282,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",2,2017,7,4,"2017-07-04 07:12:00",185,-0.00692193143897413,1,1,1,63.88011667,-138.1566167,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",3,2017,7,4,"2017-07-04 07:21:00",185,0.139549543327757,1,1,1,63.88558333,-138.1867667,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",4,2017,7,4,"2017-07-04 07:30:00",185,0.285692645907403,1,0,1,63.89298333,-138.2137333,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",5,2017,7,4,"2017-07-04 07:38:00",185,0.416309025221402,1,0,1,63.89521667,-138.2451833,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",6,2017,7,4,"2017-07-04 07:49:00",185,0.597101469106143,1,0,1,63.89666667,-138.2772667,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",7,2017,7,4,"2017-07-04 07:57:00",185,0.726934704648123,1,0,1,63.90248333,-138.30545,1,1,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",8,2017,7,4,"2017-07-04 08:06:00",185,0.872735077341396,1,0,1,63.91161667,-138.3301833,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",9,2017,7,4,"2017-07-04 08:16:00",185,1.03621445874373,1,0,1,63.9158,-138.3604667,2,1,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",10,2017,7,4,"2017-07-04 08:25:00",185,1.18192153367731,1,0,1,63.92518333,-138.38545,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",11,2017,7,4,"2017-07-04 08:34:00",185,1.32778076191743,1,0,1,63.93423333,-138.4094833,0,0,1,0,0,0,0,0,0,"WR",54
93,4,752,"BBS",12,2017,7,4,"2017-07-04 08:43:00",185,1.47419351908896,1,1,1,63.94026667,-138.4378833,0,0,1,0,0,0,0,0,0,"WR",54
93,4,743,"BBS",1,2017,7,6,"2017-07-07 06:12:00",188,-0.223450678719416,1,1,1,62.2817778,-133.2656437,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",2,2017,7,6,"2017-07-07 06:21:00",188,-0.0724794760677554,1,2,1,62.2721435,-133.2807847,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",3,2017,7,6,"2017-07-07 06:30:00",188,0.0768298374944258,1,2,1,62.26665754,-133.3080642,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",4,2017,7,6,"2017-07-07 06:38:00",188,0.21142301513089,1,2,1,62.25622288,-133.3212732,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",5,2017,7,6,"2017-07-07 06:46:00",188,0.347158037755225,1,3,1,62.2392532,-133.3373608,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",6,2017,7,6,"2017-07-07 06:55:00",188,0.49610886030727,1,2,1,62.23771892,-133.3578241,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",7,2017,7,6,"2017-07-06 07:03:00",187,0.606011273596021,1,2,1,62.22829925,-133.374529,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",8,2017,7,6,"2017-07-06 07:12:00",187,0.75736823340257,1,1,1,62.21784305,-133.3866489,1,1,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",9,2017,7,6,"2017-07-06 07:21:00",187,0.9054990126027,1,0,1,62.21788367,-133.4145886,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",10,2017,7,6,"2017-07-06 07:30:00",187,1.05768988397386,1,2,1,62.2095925,-133.4074268,0,0,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",11,2017,7,6,"2017-07-06 07:38:00",187,1.19335006972154,1,2,1,62.19813034,-133.4080177,1,1,1,0,0,0,0,0,0,"WR",36
93,4,743,"BBS",12,2017,7,6,"2017-07-06 07:49:00",187,1.3795633538564,1,0,1,62.1823058,-133.4137353,1,1,1,0,0,0,0,0,0,"WR",36
